0.0,76799,0
1.6276253597052044,2788,0
3.2552507194104088,2157,0
4.882876079115613,1883,0
6.5105014388208176,1670,0
8.138126798526022,1505,0
9.765752158231226,1377,0
11.39337751793643,1268,0
13.021002877641635,1172,0
14.64862823734684,1088,0
16.276253597052044,1019,0
17.903878956757246,964,0
19.531504316462453,917,0
21.15912967616766,854,0
22.78675503587286,814,0
24.414380395578064,776,0
26.04200575528327,733,0
27.669631114988476,704,0
29.29725647469368,678,0
30.92488183439888,653,0
32.55250719410409,630,0
34.180132553809294,600,0
35.80775791351449,583,0
37.4353832732197,559,0
39.063008632924905,543,0
40.69063399263011,526,0
42.31825935233532,512,0
43.94588471204052,497,0
45.57351007174572,482,0
47.20113543145093,470,0
48.82876079115613,459,0
50.456386150861334,440,0
52.08401151056654,425,0
53.71163687027175,413,0
55.33926222997695,405,0
56.96688758968215,393,0
58.59451294938736,386,0
60.222138309092564,378,0
61.84976366879776,376,0
63.47738902850297,368,0
65.10501438820818,359,0
66.73263974791338,349,0
68.36026510761859,341,0
69.9878904673238,337,0
71.61551582702899,323,0
73.24314118673419,315,0
74.8707665464394,312,0
76.4983919061446,307,0
78.12601726584981,302,0
79.75364262555502,292,0
81.38126798526022,286,0
83.00889334496543,280,0
84.63651870467064,274,0
86.26414406437583,270,0
87.89176942408103,264,0
89.51939478378624,259,0
91.14702014349145,254,0
92.77464550319665,245,0
94.40227086290186,243,0
96.02989622260706,236,0
97.65752158231226,233,0
99.28514694201746,228,0
100.91277230172267,222,0
102.54039766142787,219,0
104.16802302113308,211,0
105.79564838083829,208,0
107.4232737405435,200,0
109.0508991002487,196,0
110.6785244599539,195,0
112.3061498196591,192,0
113.9337751793643,187,0
115.56140053906951,184,0
117.18902589877472,183,0
118.81665125847992,182,0
120.44427661818513,181,0
122.07190197789033,178,0
123.69952733759553,175,0
125.32715269730073,170,0
126.95477805700594,167,0
128.58240341671114,163,0
130.21002877641635,161,0
131.83765413612156,160,0
133.46527949582676,159,0
