0.0,9999,0
0.010001000100009998,61,0
0.020002000200019996,56,0
0.030003000300029996,53,0
0.04000400040003999,51,0
0.05000500050004999,49,0
0.06000600060005999,48,0
0.07000700070006999,47,0
0.08000800080007998,46,0
0.09000900090008998,46,0
0.10001000100009998,46,0
0.11001100110010997,46,0
0.12001200120011998,46,0
0.13001300130012997,46,0
0.14001400140013998,46,0
0.15001500150014996,46,0
0.16001600160015997,46,0
0.17001700170016998,45,0
0.18001800180017996,45,0
0.19001900190018997,45,0
0.20002000200019995,45,0
0.21002100210020996,45,0
0.22002200220021995,45,0
0.23002300230022996,45,0
0.24002400240023997,44,0
0.25002500250024995,44,0
0.26002600260025993,44,0
0.27002700270026997,44,0
0.28002800280027995,44,0
0.29002900290028993,44,0
0.3000300030002999,44,0
0.31003100310030995,44,0
0.32003200320031994,44,0
0.3300330033003299,44,0
0.34003400340033996,44,0
0.35003500350034994,44,0
0.3600360036003599,44,0
0.3700370037003699,44,0
0.38003800380037994,44,0
0.3900390039003899,44,0
0.4000400040003999,44,0
0.41004100410040994,44,0
0.4200420042004199,44,0
0.4300430043004299,44,0
0.4400440044004399,44,0
0.45004500450044993,44,0
0.4600460046004599,44,0
0.4700470047004699,44,0
0.48004800480047993,44,0
0.4900490049004899,44,0
0.5000500050004999,44,0
0.5100510051005099,44,0
0.5200520052005199,44,0
0.5300530053005299,44,0
0.5400540054005399,44,0
0.5500550055005499,44,0
0.5600560056005599,44,0
0.5700570057005699,44,0
0.5800580058005799,44,0
0.5900590059005899,44,0
0.6000600060005998,44,0
0.6100610061006099,44,0
0.6200620062006199,44,0
0.6300630063006298,44,0
0.6400640064006399,44,0
0.6500650065006499,43,0
0.6600660066006598,43,0
0.6700670067006699,42,0
0.6800680068006799,42,0
0.6900690069006898,42,0
0.7000700070006999,42,0
0.7100710071007098,42,0
0.7200720072007198,42,0
0.7300730073007299,42,0
0.7400740074007398,42,0
0.7500750075007498,42,0
0.7600760076007599,42,0
0.7700770077007698,42,0
0.7800780078007798,42,0
0.7900790079007899,41,0
0.8000800080007998,41,0
0.8100810081008099,41,0
0.8200820082008199,41,0
0.8300830083008298,41,0
0.8400840084008399,41,0
0.8500850085008498,41,0
0.8600860086008598,41,0
0.8700870087008699,41,0
0.8800880088008798,41,0
0.8900890089008898,40,0
0.9000900090008999,40,0
0.9100910091009098,40,0
0.9200920092009198,40,0
0.9300930093009299,40,0
0.9400940094009398,40,0
0.9500950095009498,40,0
0.9600960096009599,40,0
0.9700970097009698,40,0
0.9800980098009798,40,0
0.9900990099009898,40,0
1.0001000100009998,39,0
1.0101010101010097,39,0
1.0201020102010199,39,0
1.0301030103010298,39,0
1.0401040104010397,39,0
1.0501050105010499,39,0
1.0601060106010598,39,0
1.0701070107010697,39,0
1.0801080108010799,39,0
1.0901090109010898,39,0
1.1001100110010997,39,0
1.1101110111011099,39,0
1.1201120112011198,39,0
1.1301130113011297,39,0
1.1401140114011399,39,0
1.1501150115011498,39,0
1.1601160116011597,39,0
1.1701170117011697,39,0
1.1801180118011798,39,0
1.1901190119011897,39,0
1.2001200120011997,39,0
1.2101210121012098,39,0
1.2201220122012197,39,0
1.2301230123012297,39,0
1.2401240124012398,39,0
1.2501250125012497,39,0
1.2601260126012597,39,0
1.2701270127012698,39,0
1.2801280128012797,39,0
1.2901290129012897,39,0
1.3001300130012998,39,0
1.3101310131013097,39,0
1.3201320132013197,39,0
1.3301330133013298,39,0
1.3401340134013398,39,0
1.3501350135013497,37,0
1.3601360136013598,37,0
1.3701370137013698,37,0
1.3801380138013797,37,0
1.3901390139013898,37,0
1.4001400140013998,37,0
1.4101410141014097,37,0
1.4201420142014196,37,0
1.4301430143014298,37,0
1.4401440144014397,37,0
1.4501450145014496,36,0
1.4601460146014598,36,0
1.4701470147014697,36,0
1.4801480148014796,36,0
1.4901490149014898,36,0
1.5001500150014997,36,0
1.5101510151015096,36,0
1.5201520152015198,36,0
1.5301530153015297,36,0
1.5401540154015396,36,0
1.5501550155015498,36,0
1.5601560156015597,36,0
1.5701570157015696,36,0
1.5801580158015798,36,0
1.5901590159015897,35,0
1.6001600160015996,35,0
1.6101610161016098,35,0
1.6201620162016197,35,0
1.6301630163016296,35,0
1.6401640164016398,35,0
1.6501650165016497,35,0
1.6601660166016596,35,0
1.6701670167016696,30,4
